,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81
3184,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,.D.BEECD,10101.0,AEDEACCCBACDEEDCCABAEBDEDCD,101100090911100991011900001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"49,1","42,7","37,5","50,5",54.0,70.0,50.0,47.0,55.0,45.0,"51,2","45,5","83,3",50.0,100.0,100.0,A,A,A,D,F,B,D,B,B,A,A,A,F,A,A,27.0,A,A,B,C,A,C,C,E,E,A,4.0,6.0,6.0,3.0,5.0,6.0,6.0,5.0,6.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,6.0,5.0,5.0,7.0,4.0,3.0,3.0,5.0,6.0,4.0,4.0,3.0,6.0,5.0,5.0,6.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,6.0,5.0,3.0,B,E,F,B,A,A,D,B,E,B,B,B,A
3185,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,DBEEEEED,101.0,CCECACEABABCDEEAECDACCBBEDD,000000190900000990010900011,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,"21,0","37,4","25,0","56,0",45.0,65.0,40.0,67.0,55.0,70.0,"15,5","18,2","0,0",0.0,0.0,0.0,A,A,A,B,B,B,D,A,E,C,A,A,A,A,A,27.0,A,A,B,C,A,C,C,D,E,C,6.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,3.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,2.0,1.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,D,C,I,I,A,C,D,A,A,A,A,A,A
3186,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,EDBDCEDE,101100.0,ACEDBAACDBCEDACABCDAABEEABA,100010091910001990010910100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,333.0,555.0,"34,2","33,5","37,5","27,5",55.0,75.0,50.0,0.0,0.0,0.0,"34,4","36,4","23,3",0.0,0.0,70.0,A,D,A,B,B,B,D,A,B,A,A,A,C,A,A,27.0,A,A,B,C,A,B,C,E,E,A,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,B,B,B,F,A,C,D,B,E,B,B,B,A
3187,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,BCCBCEAE,1011110.0,AEDDDDDBDDBECCCDDDDBCAEADDE,101000091900011990000911010,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,"38,3","60,5","62,5","57,5",61.0,85.0,55.0,54.0,70.0,50.0,"30,9","36,4","0,0",0.0,0.0,0.0,B,A,A,D,D,C,B,A,B,A,A,A,A,A,D,27.0,A,A,B,A,A,B,A,E,H,A,4.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,D,F,I,I,A,C,F,D,E,B,B,B,B
3188,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,CCDCBEBB,11000100.0,CBEDAADCAABEDEEACEBAEBBAADD,010000090900000990011901111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"38,7","49,9","37,5","68,5",62.0,70.0,60.0,75.0,75.0,75.0,"35,0","31,8","53,3",0.0,100.0,60.0,B,D,A,A,B,C,B,A,E,E,A,A,B,A,A,27.0,A,A,B,C,A,B,C,E,C,A,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,A,C,I,I,A,A,C,D,C,B,B,C,B
3189,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,ECBECEAD,1101111.0,AAEDCCCBDAAEECDBEADAEEEBDED,100000091900110991011910001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,333.0,555.0,"45,2","61,2","75,0","40,5",81.0,45.0,90.0,0.0,0.0,0.0,"39,8","40,9","33,3",0.0,0.0,100.0,A,D,A,D,F,B,F,D,B,A,A,A,C,A,D,27.0,A,A,B,C,A,B,C,A,H,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,1.0,6.0,5.0,5.0,A,C,I,I,A,B,D,D,A,B,B,A,A
3190,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,CEECBEDE,10000100.0,BBDECBEDBACDECEBEDECEEEDAED,011101190911110990101910101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"56,4","29,8","25,0","37,0",47.0,75.0,40.0,27.0,55.0,20.0,"65,3","63,6","75,0",75.0,80.0,70.0,A,D,A,B,B,C,G,B,E,C,A,A,F,B,B,27.0,A,A,E,C,A,C,B,E,A,A,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,6.0,6.0,3.0,6.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,A,B,B,C,A,B,D,D,A,B,A,B,B
3191,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,ECAECDBD,1001001.0,ABCBCDEDCECCDAEBEBDABDEBEDD,110000190910000990010910011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,333.0,555.0,"33,3","28,5","37,5","15,0",30.0,50.0,25.0,0.0,0.0,0.0,"34,9","36,4","26,7",0.0,0.0,80.0,B,B,A,E,F,C,B,A,B,A,A,A,A,A,A,27.0,A,A,B,C,A,C,B,E,E,A,6.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,5.0,6.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,1.0,8.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,2.0,8.0,4.0,2.0,D,H,I,I,A,A,D,B,A,C,B,B,D
3192,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,BEDECAEE,1000.0,BDACDADBDAACECBADAEAAADBCAE,000000091900110991110900000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,"26,0","22,5","12,5","37,5",22.0,50.0,15.0,53.0,65.0,50.0,"27,2","27,3","26,7",20.0,60.0,0.0,A,A,A,B,E,B,E,B,D,D,A,A,A,A,D,27.0,A,A,B,C,A,C,C,E,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,A,B,I,I,A,A,D,C,A,A,B,B,B
3193,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,BCDDECED,1000001.0,EBBEBCCADBBEACCAEDDDCDCDCEE,010110091900011990000900000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"31,3","37,4","25,0","56,0",42.0,50.0,40.0,70.0,50.0,75.0,"29,2","27,3","40,0",0.0,40.0,80.0,A,D,A,A,C,B,E,B,E,D,A,A,C,A,D,27.0,A,A,B,C,A,C,C,E,H,F,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,5.0,4.0,6.0,6.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,6.0,6.0,3.0,3.0,6.0,5.0,4.0,6.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,A,C,B,C,A,B,C,C,A,B,B,B,B
3194,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,DCBBCEDE,1111100.0,ADCCBBAABABCDBCADEAAEBCEADD,100011090900001990011900111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,"46,2","68,5","62,5","77,5",79.0,75.0,80.0,76.0,80.0,75.0,"38,8","40,9","26,7",0.0,0.0,80.0,A,D,A,B,D,B,E,A,B,A,A,A,F,A,D,27.0,A,A,B,C,B,B,B,E,E,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,8.0,6.0,6.0,4.0,D,A,B,C,A,C,F,A,A,A,A,A,A
3195,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,EDCBCEAB,11110.0,BEABDDACACBEEDEACAECEBDBDAC,000000090900100991101900000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,"26,0","51,4","50,0","53,5",57.0,65.0,55.0,50.0,50.0,50.0,"17,5","18,2","13,3",0.0,0.0,40.0,A,D,A,B,B,B,C,B,B,A,A,A,A,A,A,27.0,A,A,B,C,B,E,C,E,H,A,5.0,4.0,3.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,6.0,5.0,6.0,3.0,5.0,6.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,2.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,A,C,I,I,A,B,D,E,A,B,A,A,A
3196,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,DDEDEEBD,101.0,DBEDDCBADABEECCBEAEBCEEEBDD,010000091900111991100910011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,"43,0","48,4","25,0","83,5",92.0,60.0,100.0,75.0,75.0,75.0,"41,2","45,5","16,7",0.0,0.0,50.0,A,D,A,D,C,B,F,A,B,B,A,A,F,A,A,27.0,A,A,B,C,B,B,C,E,H,I,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,1.0,4.0,6.0,5.0,6.0,5.0,5.0,3.0,4.0,4.0,6.0,6.0,2.0,6.0,5.0,5.0,A,J,I,I,A,A,D,B,A,B,B,B,A
3197,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,DCBBDEBD,1110101.0,ABDAAECDDBABEECBCCABDEABADA,111000091900101990000900110,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,"41,5","61,1","62,5","59,0",66.0,30.0,75.0,52.0,80.0,45.0,"34,9","36,4","26,7",0.0,0.0,80.0,A,D,A,C,D,B,F,A,B,A,A,A,F,A,A,27.0,B,A,B,A,B,E,E,A,E,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,3.0,3.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,6.0,6.0,4.0,A,A,I,I,A,B,D,D,A,B,B,A,A
3198,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,BBCDCEDA,1100.0,BBCDAAADAABCCBCEDABCBBECDBE,010000090900001991000910000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"23,1","33,8","25,0","47,0",49.0,85.0,40.0,45.0,45.0,45.0,"19,5","18,2","26,7",0.0,40.0,40.0,A,D,A,B,B,D,B,A,B,B,A,A,F,A,A,27.0,B,A,A,G,A,B,B,E,E,G,4.0,4.0,3.0,2.0,2.0,6.0,4.0,3.0,3.0,4.0,2.0,2.0,7.0,8.0,7.0,3.0,4.0,5.0,5.0,7.0,2.0,3.0,3.0,1.0,4.0,7.0,7.0,7.0,4.0,8.0,3.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,8.0,4.0,6.0,3.0,A,A,I,I,A,B,D,C,B,C,C,D,D
3199,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,BBCBCEDE,11100.0,DECEAAECBACBDCCDEAEADDEEADB,000100190910011991110910110,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,333.0,555.0,"42,2","32,3","37,5","24,5",49.0,65.0,45.0,0.0,0.0,0.0,"45,5","50,0","20,0",0.0,0.0,60.0,B,A,A,D,D,C,B,A,B,A,A,A,B,A,F,27.0,B,A,B,C,A,E,C,A,E,F,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,A,A,I,I,A,B,D,D,A,B,A,A,A
3200,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,DCDCCEAE,1001110.0,AEEBBECBBECDECCBECCCDDEADEE,100010090911111990000911000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"41,3","45,6","50,0","39,0",25.0,65.0,15.0,53.0,65.0,50.0,"39,8","40,9","33,3",0.0,60.0,40.0,B,D,A,A,B,C,D,A,C,B,A,A,A,A,A,27.0,A,A,B,E,A,B,B,E,H,A,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,D,E,I,I,A,C,D,B,A,C,C,C,C
3201,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,CABDCEBD,10101101.0,DBCDDAACDACCECCAADDACEEBADE,010000091910111990010910110,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,333.0,555.0,"42,4","50,5","62,5","32,5",65.0,65.0,65.0,0.0,0.0,0.0,"39,7","45,5","6,7",0.0,0.0,20.0,B,D,A,B,A,C,B,A,F,D,A,A,A,A,A,27.0,A,A,F,B,A,E,D,E,E,A,5.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,6.0,4.0,7.0,7.0,8.0,8.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,A,C,I,I,A,A,C,A,A,B,B,A,B
3202,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,DEDEDEDC,100.0,AEDEBBECADCEBDCDBCACBEDCABD,101111190910001990000900101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,"37,9","23,5","12,5","40,0",80.0,80.0,80.0,0.0,0.0,0.0,"42,7","45,5","26,7",0.0,80.0,0.0,A,A,A,C,D,B,B,A,B,A,A,A,A,A,D,27.0,A,A,F,D,A,B,C,E,E,A,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,6.0,5.0,7.0,4.0,4.0,5.0,5.0,7.0,1.0,1.0,5.0,6.0,5.0,5.0,4.0,7.0,7.0,4.0,4.0,4.0,4.0,7.0,6.0,5.0,4.0,A,E,I,I,A,A,C,A,C,B,B,B,B
3203,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,BEABDEAD,10111.0,ABDEEACADCBDDDAAEBEBEDBAACD,111100091901000990101901101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,555.0,555.0,"51,6","54,8","50,0","62,0",74.0,50.0,80.0,50.0,70.0,45.0,"50,5","50,0","53,3",0.0,80.0,80.0,A,A,A,B,E,B,B,B,C,A,A,A,A,A,A,27.0,A,B,B,C,A,D,B,A,B,A,4.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,D,C,F,E,F,E,I,F,E,B,B,D,D
3204,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,DEDBCEEE,11100.0,ABCEBECADACDADCDEBDDDDBCDDC,110110091911001990000900010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"42,7","45,3","37,5","57,0",39.0,75.0,30.0,75.0,75.0,75.0,"41,8","40,9","46,7",0.0,60.0,80.0,A,D,A,D,C,B,E,B,C,C,A,A,A,A,A,27.0,A,A,A,A,A,C,C,E,E,A,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,A,A,C,D,A,C,D,C,A,B,B,C,C
3205,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,BCABCEAE,1011110.0,ABEEDBCADBCDEECAECDACEEADDD,110101091911101990010911011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"62,7","70,5","62,5","82,5",74.0,50.0,80.0,91.0,55.0,100.0,"60,1","63,6","40,0",0.0,40.0,80.0,B,D,A,D,C,C,C,C,C,C,A,A,A,A,D,27.0,A,A,B,A,A,C,C,E,E,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,3.0,3.0,5.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,4.0,4.0,6.0,4.0,6.0,6.0,4.0,A,C,B,D,A,C,F,D,A,B,B,B,B
3206,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,BCBECEAD,1101111.0,ABDBDDCBDADCDBABDEEBCECBADD,111000091900000990100900111,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,"40,8","70,6","75,0","64,0",66.0,70.0,65.0,62.0,30.0,70.0,"30,9","36,4","0,0",0.0,0.0,0.0,A,D,A,A,E,B,G,B,F,E,A,A,A,A,A,27.0,A,A,B,C,A,D,B,E,H,A,5.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,5.0,3.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,B,H,I,I,A,A,C,B,A,C,C,C,B
3207,CCBBCEAD,CCBBCEAD,ABDEBBEADCCDECCBCAEAEEEAADD,ABDEBBEXDXCDECCXXAEAEXEAADD,BE.BCEBA,11100.0,EBBDABBCDAECCBCBECBCBDDDCCC,010001091900001990000900000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,"23,4","46,9","37,5","61,0",55.0,55.0,55.0,67.0,55.0,70.0,"15,5","18,2","0,0",0.0,0.0,0.0,B,D,A,B,B,C,C,B,D,E,A,A,D,A,A,27.0,A,A,B,E,A,A,B,E,H,C,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,3.0,6.0,4.0,5.0,7.0,6.0,6.0,5.0,D,F,I,I,A,B,F,B,A,B,B,B,A
3208,CCBBCEAD,CCBBCEAD,DBDCBAEEADEBDACEACEDBCEAADD,DBDCXAEEXDEBDACEACEDBXEAADD,BCBBCEED,1111101.0,CBDBAAEECDECBACEAADAEADADBD,011091119110011110000901001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,"56,4","67,8","75,0","57,0",59.0,75.0,55.0,55.0,75.0,50.0,"52,6","54,2","43,3",80.0,0.0,50.0,A,F,A,C,C,B,E,A,C,C,A,A,F,A,D,27.0,A,A,B,A,B,B,B,A,C,I,4.0,5.0,3.0,3.0,6.0,6.0,4.0,4.0,4.0,7.0,2.0,2.0,4.0,4.0,2.0,3.0,6.0,6.0,2.0,5.0,4.0,3.0,5.0,6.0,7.0,8.0,8.0,7.0,5.0,6.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,8.0,4.0,8.0,1.0,,,,,,,,,,,,,
3209,CCBBCEAD,CCBBCEAD,DBDCBAEEADEBDACEACEDBCEAADD,DBDCXAEEXDEBDACEACEDBXEAADD,CACBEEDD,10010101.0,BEADBDCDCDDDEBCCACBDBBBBAEA,000090009100001011011900100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"37,5","48,6","50,0","46,5",42.0,50.0,40.0,51.0,75.0,45.0,"33,8","29,2","60,0",80.0,40.0,60.0,A,D,A,B,B,B,E,A,C,B,A,A,B,A,A,27.0,A,A,C,G,B,B,B,A,E,A,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,5.0,3.0,1.0,,,,,,,,,,,,,
3210,CCBBCEAD,CCBBCEAD,DBDCBAEEADEBDACEACEDBCEAADD,DBDCXAEEXDEBDACEACEDBXEAADD,BCEACEBB,1001100.0,DCEDBDAEACDBEACEBBEBEAEBAED,100090019001011100100910101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,"39,5","42,7","37,5","50,5",36.0,60.0,30.0,65.0,45.0,70.0,"38,4","41,7","20,0",60.0,0.0,0.0,A,B,A,A,A,B,E,A,E,E,A,A,A,A,A,27.0,A,A,A,B,B,D,E,E,A,A,5.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,1.0,1.0,3.0,4.0,5.0,6.0,6.0,3.0,3.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,,,,,,,,,,,,,
