,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
376777,2018,1362,10005,10022,2,5000995,1,3169901,31,3,27,M,2011,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CADBBADE,11010011.0,CCAADCDBECEDECABCCDDDBBBBCC,191110111991199019009119110,555,555,555,555,555,555,555,555,555,555,555,"65,3","58,5","62,5","52,5",47.0,75.0,40.0,58.0,70.0,55.0,"67,6","73,7","33,3",50.0,10.0,40.0,D,D,C,D,D,D,D,C,C,A,B,A,B,E,B,D,A,A,B,C,A,A,A,A,31.0,A,A,F,C,A,C,B,E,C,B,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0
517075,2018,1149,10005,10020,88,89060,1,3523909,35,3,27,F,2009,2016.0,1.0,0,0,8,0,0,0,27,1,4,0,CACBEBDE,CACBEBDE,DBEACECZCEDCADDCEABCDBBCBDC,DXEACECZXXDXADDCEABCDBBCBDC,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,A,A,A,C,D,B,D,E,B,A,B,A,A,A,A,35.0,A,A,B,A,B,A,B,E,E,,5.0,4.0,5.0,5.0,5.0,6.0,5.0,,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
406302,2018,163,10005,10028,1,121297,2,3304557,33,3,29,F,2007,2014.0,3.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,A,D,A,D,B,A,B,A,F,E,F,A,A,A,A,33.0,A,A,A,A,B,B,C,E,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330717,2018,5312,10005,10020,86,1071264,1,3504107,35,3,23,F,2012,2015.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466487,2018,396,10005,10020,1,104818,1,2927408,29,2,22,M,2014,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,A,D,A,F,D,B,D,E,C,A,B,A,A,A,A,29.0,B,A,B,C,A,C,D,A,A,,5.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,6.0,4.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,6.0
137375,2018,1461,10005,10022,2,51670,1,2927408,29,2,31,M,2010,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,AADCDBDD,1000110.0,ADDADADBECAEBBEECBBBEBDCBDB,090111111990099119009109100,555,555,555,555,555,555,555,555,555,555,555,"49,1","39,7","37,5",43,50.0,50.0,50.0,36.0,40.0,35.0,"52,2","52,6",50,60.0,60.0,30.0,.,.,.,.,.,.,.,.,.,A,D,A,C,D,D,A,A,A,A,E,A,A,A,A,29.0,A,A,A,B,B,D,B,E,A,,6.0,3.0,3.0,5.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,6.0
160502,2018,2275,10005,10022,2,53635,1,3143302,31,3,27,F,2009,2011.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148798,2018,749,10008,10022,2,92009,1,2211001,22,2,59,M,1986,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,EACBEBDE,1111111.0,CDBBDABBEBACBBACEDACABDBBBC,190011011990099009109109100,555,555,555,555,555,555,555,555,555,555,555,"46,9","72,5","87,5",50,66.0,90.0,60.0,34.0,90.0,20.0,"38,3","42,1","16,7",20.0,0.0,30.0,C,C,C,B,A,B,D,C,D,B,A,A,E,D,C,E,D,E,E,B,A,A,A,A,22.0,B,A,A,A,A,E,C,A,B,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
39629,2018,217,116,10020,18,21336,1,3549102,35,3,32,F,2004,2014.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,CDCCEBDE,10101111.0,EDCEDBEBAEDEABAADBECBEECBAC,900111910111100110110010911,555,555,555,555,555,555,555,333,333,555,555,"55,8","52,4",75,"18,5",37.0,65.0,30.0,0.0,0.0,0.0,"56,9","62,5",25,0.0,25.0,50.0,E,D,C,C,C,C,A,B,D,A,A,A,D,D,B,E,C,C,A,E,A,A,A,A,35.0,A,A,G,G,B,B,C,A,H,C,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,4.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
488043,2018,548,10002,10028,29,11453,1,2111300,21,2,24,F,2012,2013.0,1.0,0,0,8,0,0,0,27,0,5,0,CACBEBDE,CACBEBDE,BEACBCAAECECBDCAADBEADCABDC,BEACBCAAECXCBDXAADBEXDXAXDC,CEACBBDA,10000110.0,DBACBCAAECDABECCADBAADAAEDB,001111111190109011109191910,555,555,555,555,555,555,333,555,555,555,555,"58,3","34,7","37,5","30,5",0.0,0.0,0.0,61.0,65.0,60.0,"66,2","68,2",55,60.0,35.0,70.0,C,C,C,B,A,B,B,D,C,A,B,A,B,D,B,B,A,B,A,A,A,C,A,E,21.0,A,A,B,C,A,A,B,A,B,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
101606,2018,2233,118,10022,1,53493,1,3106200,31,3,22,F,2013,2014.0,1.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CACBDBDE,11110111.0,BADCDCBBEADAABAADBEBDCCECEA,990910091010108111019091199,555,555,555,555,555,555,555,555,555,555,555,"55,6","69,9","87,5","43,5",44.0,60.0,40.0,43.0,55.0,40.0,"50,8","55,6","23,3",0.0,20.0,50.0,C,C,B,B,B,B,B,D,D,A,D,A,C,C,B,C,B,B,A,D,A,A,A,A,31.0,A,A,B,C,A,B,C,E,A,B,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,,4.0,6.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,6.0,5.0,,,,5.0,6.0,6.0,5.0,4.0,,3.0,2.0,2.0,4.0,,6.0,4.0,4.0
269760,2018,831,10005,10022,1,44200,1,3533908,35,3,28,M,2008,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,DAAECBCA,1000100.0,DECADACBDEEBADBADECDBDBECDA,990910090100108110109091199,555,555,555,555,555,555,336,555,336,333,555,34,"22,8",25,"19,5",0.0,0.0,0.0,39.0,55.0,35.0,"37,7","44,4",0,0.0,0.0,0.0,D,D,A,A,A,B,E,E,B,A,A,A,E,C,B,D,A,C,E,B,A,A,A,A,35.0,A,A,B,C,A,C,D,E,H,C,4.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,6.0,,,4.0,,2.0,2.0,4.0,6.0,6.0,4.0,,4.0,4.0,1.0,4.0,3.0,3.0,,3.0,3.0,3.0,6.0,,4.0,4.0,4.0
221863,2018,1694,10005,10022,1,46543,1,4204608,42,4,42,M,1995,2015.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,B,A,A,B,B,C,D,E,E,E,B,A,A,A,A,42.0,A,B,A,B,A,E,D,E,A,C,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0
546982,2018,316,10008,10028,2,72197,1,3550308,35,3,39,F,1997,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACCEDDE,11101011.0,DDAACABADBBECBCDBCAABCDDCCC,091101000990099009109009010,555,555,555,555,555,555,555,555,555,555,555,"34,5",58,75,"32,5",45.0,65.0,40.0,20.0,60.0,10.0,"26,6","26,3","28,3",35.0,20.0,30.0,B,B,B,B,B,B,E,E,C,B,A,A,C,B,C,C,A,B,A,B,A,A,A,A,35.0,A,A,A,B,B,A,A,C,H,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
207505,2018,276,10008,10022,2,6616,1,3552205,35,3,24,F,2012,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CBCEDBBE,10100101.0,CAEACADBDBDDEBAACBADCCBCBCC,190101110991199019109019110,555,555,555,555,555,555,555,555,555,555,555,"58,6","54,2",50,"60,5",60.0,80.0,55.0,61.0,85.0,55.0,60,"63,2","41,7",55.0,60.0,10.0,C,D,C,B,B,C,B,D,D,A,A,A,E,E,B,B,E,C,A,B,A,F,A,A,35.0,B,A,B,C,A,C,B,E,E,,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,5.0,1.0,5.0,,4.0,4.0,6.0,6.0,6.0,,,2.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0
221470,2018,802,10008,10020,804,28560,1,3304557,33,3,37,M,2000,2015.0,4.0,0,0,8,0,0,0,27,0,6,0,CACBEBDE,CACBEBDE,AEDAADCECDECEEBCCABCCAEDBBD,AEDAXDCECDECXEXCXABCCAEXBXD,.ACCEDDE,1101011.0,AEAACBCDEBECBEAAEABCCADAEAE,110190100011919091111109090,555,555,555,555,555,555,555,555,555,333,333,"50,7","51,1","62,5",34,31.0,75.0,20.0,37.0,45.0,35.0,"50,5","57,1","13,3",40.0,0.0,0.0,.,.,.,.,.,.,.,.,.,A,D,A,B,D,A,A,C,D,E,B,A,A,A,A,33.0,A,A,F,B,B,B,B,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
185534,2018,548,10002,10028,2,11451,1,2105302,21,2,37,F,1999,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACCEDDE,11101011.0,CCDADABADBDEABBDDABDBDCCBED,190111000990099009009009100,555,555,555,555,555,555,555,555,555,333,555,"36,6",70,75,"62,5",66.0,90.0,60.0,59.0,75.0,55.0,"25,4","26,3",20,40.0,0.0,20.0,C,D,C,B,B,C,A,C,D,B,D,A,D,D,C,E,F,E,D,A,A,A,A,A,21.0,B,A,C,G,A,C,B,E,C,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
41684,2018,4532,10008,10022,85,117320,1,5002704,50,5,22,M,2014,2017.0,4.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,BEAABACDCDBECDCBCDAEAEDCEDB,BEXABACDXDBECDXBCDAEAEXCEDB,CCABEBDA,10011110.0,CCAAAEEDCDBDCAABEDAEAEEDCAB,009100019110109101111190001,555,555,555,555,555,555,333,555,555,555,555,50,"42,9","62,5","13,5",0.0,0.0,0.0,27.0,55.0,20.0,"52,4","52,2","53,3",30.0,70.0,60.0,C,C,B,B,A,C,E,E,C,A,D,A,C,E,B,F,C,B,A,H,A,A,A,A,50.0,B,A,C,E,A,D,C,E,A,B,5.0,3.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,,4.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,2.0,3.0,5.0,4.0,,,,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
52438,2018,95,10001,10028,2,52238,1,2312908,23,2,23,M,2012,2013.0,2.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BCEDDABE,1.0,ADECBBDEACCEADDAEECDBACADDB,090000100990099009009009000,555,555,555,555,555,555,555,555,555,555,555,"10,9","22,7","12,5",38,46.0,70.0,40.0,30.0,70.0,20.0,7,"5,3","16,7",35.0,0.0,15.0,C,C,C,B,B,C,D,D,B,A,D,A,D,E,B,E,B,B,A,A,A,F,A,A,23.0,B,A,B,C,A,A,E,E,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
146424,2018,1196,10005,10020,22,1170032,2,4115200,41,4,49,F,1991,2016.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,AEACAADA,10.0,BEAAAAADDDDDAAAAAEEEEEEEEEE,990990100000090188991090090,555,555,555,555,555,555,555,555,555,333,555,"23,1","37,7","12,5","75,5",88.0,80.0,90.0,63.0,75.0,60.0,"18,2","18,8",15,25.0,0.0,20.0,D,D,A,D,D,D,D,D,C,B,D,A,B,C,C,E,C,E,E,H,A,A,A,A,43.0,B,A,C,K,B,A,B,E,H,B,5.0,3.0,3.0,4.0,5.0,,4.0,,5.0,5.0,4.0,4.0,4.0,5.0,,5.0,4.0,,,,4.0,3.0,5.0,4.0,4.0,3.0,3.0,6.0,5.0,6.0,4.0,,,5.0,,,,,,,,
127857,2018,322,10005,10028,84,65742,1,3550308,35,3,39,F,1997,2017.0,4.0,0,0,8,0,0,0,27,0,4,0,CACBEBDE,CACBEBDE,DEEDABBCDBCECCEBDCBAAEBCDDB,XEEDABBCDBCECCEXDXBAAEBCDDX,CAEBEBDE,11011111.0,ACEEABCCDAAEECEADEBBADDCDEA,901011011001011919101001109,555,555,555,555,555,555,555,555,555,555,555,"58,7","63,9","87,5","28,5",27.0,55.0,20.0,30.0,70.0,20.0,57,"56,5",60,70.0,40.0,70.0,D,C,B,D,D,D,E,E,C,A,A,A,D,B,B,C,D,E,E,I,A,A,A,A,35.0,A,A,B,C,A,A,A,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,,1.0,4.0,,,5.0,6.0,,5.0,1.0,1.0,5.0,4.0,3.0,6.0,,2.0,4.0,3.0,5.0,4.0,6.0,,6.0,4.0,6.0
252047,2018,417,10005,10028,1,100766,2,3550308,35,3,35,F,2001,2013.0,4.0,0,0,8,0,0,0,27,1,8,0,CACBEBDE,CACBEBDE,ADBBDEDCEEDCAEZADBCBDABECBB,XXBXDEDXEEDCAEZADBCBXAXECXX,CBABDDBE,10010001.0,BCDEDDECEEDDACBABBCBBCAECCC,990910091110108101119091199,555,555,555,555,555,555,555,555,333,555,555,"49,4","41,7","37,5",48,59.0,55.0,60.0,37.0,65.0,30.0,"51,9","61,1",0,0.0,0.0,0.0,D,D,C,A,A,C,B,B,D,B,D,A,D,C,C,D,B,B,A,B,A,A,A,A,35.0,A,A,B,K,B,B,C,E,C,,5.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,,,1.0,1.0,4.0,4.0,4.0,4.0,,3.0,4.0,,,,4.0,4.0,,2.0,
82006,2018,508,10008,10022,22,10296,1,3132404,31,3,35,F,2001,2015.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,CACAEDBE,11101001.0,DCEBDCADCBAAAAADCEBAEBBBBDB,991991101001090088991190191,555,555,555,555,555,555,555,555,555,555,555,"53,1","64,3","62,5",67,63.0,75.0,60.0,71.0,75.0,70.0,"49,4","56,3",10,10.0,0.0,20.0,C,D,A,B,B,C,B,D,D,A,A,A,E,D,A,A,A,F,E,E,A,D,A,A,31.0,B,A,B,B,A,C,B,E,A,,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,5.0,6.0,5.0,5.0,4.0,3.0,3.0,5.0,6.0,4.0,,5.0,3.0,5.0,,5.0,5.0,,5.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,6.0,,6.0,3.0,6.0
434378,2018,1270,10005,10020,94,1303485,2,3543402,35,3,26,M,2010,2014.0,3.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,AEBACEABDDABBBDDCECCDBDEEAC,AEBACXABDXXBBXDXCECCXBDEEAX,CEAADABE,10000001.0,ECBCCEABEECCAADCCACCCEDEBAC,001019110990091910119011019,555,555,555,555,555,333,555,333,333,333,333,"39,4","17,2",25,"5,5",11.0,55.0,0.0,0.0,0.0,0.0,"46,8",55,0,0.0,0.0,0.0,C,D,C,B,A,B,E,D,C,A,A,A,D,D,D,B,D,D,E,B,A,A,A,A,35.0,A,A,A,A,B,B,B,E,C,E,5.0,5.0,,,,,6.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,,,4.0,5.0,,5.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0
540953,2018,823,10008,10028,2,17088,1,2111300,21,2,24,F,2012,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437810,2018,4826,118,10022,86,92327,1,3509502,35,3,20,F,2015,2016.0,4.0,0,0,8,0,0,0,27,0,7,0,CACBEBDE,CACBEBDE,EBBACDBADAEDEBECBABDCCBDBEC,XBXAXXXADAEDEXECBABDXCBDBEC,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499048,2018,316,10008,10028,18,5001269,1,3550308,35,3,22,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,3,0,CACBEBDE,CACBEBDE,DCEEDBABDEDEAADADAECADEEBAC,XCEEDBXBDEDEAADADAECADEEXAC,BBACDBDD,110.0,BCEEBADBDEDBAEDADADDABCCADC,911100911110101111001000901,555,555,555,555,555,555,555,555,555,555,555,51,"34,2",25,48,63.0,75.0,60.0,33.0,65.0,25.0,"56,6","58,3","46,7",10.0,100.0,30.0,D,D,C,B,B,B,B,D,D,A,B,A,F,D,D,A,A,D,E,E,A,B,A,A,35.0,A,A,B,C,A,E,E,D,E,B,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,3.0,1.0,4.0,5.0,6.0,5.0,,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0
337449,2018,583,10002,10028,22,38204,1,2304400,23,2,30,M,2007,2008.0,4.0,0,0,8,0,0,0,27,2,9,0,CACBEBDE,CACBEBDE,DAEBDCACCEBADDCAZZDCEBEDBAB,XXEXXCACCEBADXCAZZXXEBXDBXB,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,B,A,A,D,D,C,D,E,F,E,A,A,A,A,A,23.0,B,A,B,K,A,A,B,E,A,,6.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,6.0,6.0,5.0,2.0,1.0,1.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,2.0,5.0,6.0,1.0,2.0
289744,2018,1042,10005,10028,88,122834,1,4106902,41,4,46,M,2008,2017.0,1.0,0,0,8,0,0,0,27,1,4,0,CACBEBDE,CACBEBDE,DBEACECZCEDCADDCEABCDBBCBDC,DXEACECZXXDXADDCEABCDBBCBDC,AADCDDCE,1000001.0,DEEEADBDCBDACCCDEECCEEDBECC,191000089919000010010000001,555,555,555,333,555,333,333,333,333,333,333,"21,2",15,25,0,0.0,0.0,0.0,0.0,0.0,0.0,"23,2","27,3",0,0.0,0.0,0.0,C,C,D,B,B,E,D,D,D,B,A,A,E,D,C,C,B,E,E,B,A,A,A,A,41.0,A,A,C,E,A,D,C,E,A,,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
