,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
11585,2018,1504,10008,10020,2,103792,1,2704302,27,2,24,M,2012,2013.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAACDBEE,11000101.0,CADADABADBBDEBCECBBECCDDBED,190111000991199119019009100,555,555,555,555,555,555,555,555,555,555,555,50,"54,4",50,61,74.0,90.0,70.0,48.0,40.0,50.0,"48,5","52,6",25,30.0,30.0,15.0,.,.,.,.,.,.,.,.,.,A,D,A,D,D,A,A,B,D,E,E,A,A,A,A,27.0,D,A,B,C,B,D,D,D,A,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11586,2018,1504,10008,10020,2,103792,1,2704302,27,2,27,F,2009,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BAECEDDE,1001011.0,DCDADCCBEBADCBAECEBCEADEEAC,090110011991099119009009000,555,555,555,555,555,333,555,555,333,333,333,"33,4","39,8",50,"24,5",18.0,50.0,10.0,31.0,55.0,25.0,"31,3","36,8",0,0.0,0.0,0.0,A,C,A,D,D,D,B,D,E,B,A,A,D,D,C,B,A,E,D,E,A,A,A,D,27.0,A,A,B,C,A,B,B,E,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11587,2018,1504,10008,10020,2,103792,1,2704302,27,2,27,M,2008,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CBCBEBBD,10111100.0,EEBCDADBEDEDEBEECBBECABECEE,090011111991199119019019001,555,555,555,333,555,555,333,333,333,333,555,"50,4","37,5","62,5",0,0.0,0.0,0.0,0.0,0.0,0.0,"54,7","63,2","6,7",0.0,0.0,20.0,E,E,B,B,B,D,B,A,D,B,B,A,D,D,C,B,A,B,A,E,A,A,A,A,27.0,A,A,B,C,B,C,C,E,C,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11591,2018,1504,10008,10020,2,103792,1,2704302,27,2,25,M,2012,2018.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACBEBDE,11111111.0,CCDADCDBDBCCCBAEDBBDCBEEACC,190110110990099109009109010,555,555,555,555,555,555,555,555,555,555,555,"51,4","75,6",100,39,40.0,80.0,30.0,38.0,90.0,25.0,"43,3","42,1",50,35.0,70.0,45.0,C,C,B,D,D,B,B,D,D,A,D,A,C,C,B,C,B,C,A,C,A,A,A,C,27.0,A,B,A,C,A,B,C,D,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11592,2018,1504,10008,10020,2,103792,1,2704302,27,2,27,F,2010,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DAACABCD,1000100.0,EECADCBBBDBDDBCECBCACCECAAC,090110010991099119009009000,555,555,555,555,555,555,555,555,336,555,555,"30,1","33,6",25,"46,5",55.0,75.0,50.0,38.0,50.0,35.0,"28,9","31,6","13,3",0.0,20.0,20.0,A,A,C,B,C,C,B,B,D,A,C,A,B,B,B,D,A,A,B,E,A,A,A,A,27.0,A,A,B,A,B,B,D,E,A,E,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,5.0,3.0,6.0,4.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,6.0,3.0,3.0
11593,2018,1504,10008,10020,2,103792,1,2704302,27,2,39,F,1996,2015.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CACBCBDE,11110111.0,CEAADADBCDEAEBEECBAEEBEEBAE,191111110990199119119109101,555,555,555,555,555,555,555,555,555,333,555,"68,2","69,3","87,5",42,51.0,75.0,45.0,33.0,65.0,25.0,"67,8","78,9",5,0.0,0.0,15.0,D,D,B,D,D,C,A,B,D,B,A,A,E,D,C,D,F,E,E,B,A,A,A,A,27.0,B,A,B,C,A,B,C,E,C,C,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,,,6.0,5.0,5.0,4.0,5.0,5.0,,5.0,,,4.0,4.0,5.0,4.0,5.0
11594,2018,1504,10008,10020,2,103792,1,2704302,27,2,30,M,2006,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAABDBBD,11010100.0,BEABDADBEDCDEBCECBAACCDCAAE,091011111991199119109009001,555,555,555,555,555,555,333,555,555,555,555,"54,4",36,50,15,0.0,0.0,0.0,30.0,70.0,20.0,"60,5","63,2",45,55.0,45.0,35.0,C,D,D,C,D,D,B,D,D,A,D,A,E,E,B,D,A,B,A,B,A,A,A,A,27.0,B,A,B,A,A,B,C,D,D,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11595,2018,1504,10008,10020,2,103792,1,2704302,27,2,23,M,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAAECBCE,11000101.0,AAAACBBBDECBCEBBEBDDACBCBDD,091100010990099009009019100,555,555,555,555,555,555,555,555,333,555,555,"30,3","43,6",50,34,42.0,70.0,35.0,26.0,50.0,20.0,"25,9","26,3","23,3",0.0,30.0,40.0,C,C,C,B,B,B,B,D,D,A,B,A,D,E,B,E,C,B,A,B,A,A,A,A,27.0,E,A,B,A,A,C,B,A,B,B,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,4.0,1.0,1.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0
11596,2018,1504,10008,10020,2,103792,1,2704302,27,2,23,F,2012,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BBACDECE,1.0,CDDADADDDABDEBEEEAEECABCEAE,190111100991199109019019001,555,555,555,555,555,555,555,555,555,333,555,"46,4","23,5","12,5",40,38.0,70.0,30.0,42.0,70.0,35.0,54,"57,9","31,7",45.0,0.0,50.0,A,D,A,D,D,D,D,D,D,B,A,A,A,D,C,B,B,C,E,E,A,A,A,A,27.0,A,A,B,C,A,C,C,E,E,,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,6.0,3.0,3.0,5.0,1.0,6.0,6.0,6.0,5.0,6.0,1.0,1.0,6.0,6.0,2.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,3.0,6.0
11597,2018,1504,10008,10020,2,103792,1,2704302,27,2,31,F,2007,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DBAEEEDE,1011.0,ECDAECECDBBDDEAAEDAEECEEEED,090100000991099009119009000,555,555,555,555,555,333,555,555,333,333,333,"22,9","37,7","37,5",38,45.0,65.0,40.0,31.0,55.0,25.0,"17,9","21,1",0,0.0,0.0,0.0,C,C,A,B,B,B,E,D,B,A,A,A,E,C,C,B,A,F,E,E,A,A,A,D,27.0,E,A,A,B,A,A,B,E,E,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11598,2018,1504,10008,10020,2,103792,1,2704302,27,2,23,F,2013,2016.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DBCDDADC,100010.0,CADDDADBBBEEAEEBADBCCAECDBA,190011110990099009009009000,555,555,555,555,555,333,555,555,333,333,333,26,"36,6",25,54,47.0,75.0,40.0,61.0,65.0,60.0,"22,4","26,3",0,0.0,0.0,0.0,C,C,A,B,B,C,B,C,B,A,A,A,D,D,B,C,B,C,B,E,A,A,A,E,27.0,B,A,B,A,A,C,B,E,A,E,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
11599,2018,1504,10008,10020,2,103792,1,2704302,27,2,25,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAABCBAA,11010100.0,CEAADEEBEDEAEBCECABEBEBEBCB,191110011990199119019019110,555,555,555,555,555,555,333,555,555,333,555,"53,9","35,4",50,"13,5",0.0,0.0,0.0,27.0,55.0,20.0,"60,1","68,4","13,3",35.0,0.0,5.0,E,D,C,E,D,C,B,E,E,A,D,A,D,E,B,D,A,B,A,E,A,A,A,A,27.0,E,A,B,A,A,B,B,E,A,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11600,2018,1504,10008,10020,2,103792,1,2704302,27,2,24,M,2012,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BACCCBED,1100100.0,ABCACDDBDBBEEBAEEACACBECDBC,090100110990199109009109000,555,555,555,555,555,555,555,555,555,555,555,"30,3","35,9","37,5","33,5",29.0,65.0,20.0,38.0,50.0,35.0,"28,4","31,6",10,0.0,10.0,20.0,C,C,A,D,D,C,B,B,D,A,D,A,B,B,B,F,A,D,D,E,A,A,A,F,27.0,A,A,B,C,B,A,A,E,E,,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11601,2018,1504,10008,10020,2,103792,1,2704302,27,2,29,M,2007,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DACBDDDE,1110011.0,CDEADCDCDCDCEBEECBDCBABDBDE,190110100990199119009019101,555,555,555,555,555,333,555,555,333,333,333,47,"53,9","62,5",41,36.0,60.0,30.0,46.0,50.0,45.0,"44,7","52,6",0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,A,B,A,B,D,B,D,A,B,A,E,A,A,A,C,27.0,A,A,C,C,A,D,C,E,A,,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,6.0,6.0,1.0,2.0,6.0,5.0,6.0
11602,2018,1504,10008,10020,2,103792,1,2704302,27,2,23,M,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DBCEABDD,100110.0,DBDADEBEAECACECECCACEDBEBCC,090110000990099119109019110,555,555,555,555,555,555,555,555,333,555,555,"37,6","33,5","37,5","27,5",23.0,75.0,10.0,32.0,80.0,20.0,39,"42,1","21,7",0.0,40.0,25.0,D,D,C,A,B,C,B,A,D,A,D,A,D,D,D,F,A,C,D,E,A,A,A,A,27.0,B,A,B,C,B,C,B,E,C,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11603,2018,1504,10008,10020,2,103792,1,2704302,27,2,33,F,2003,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DADEEABE,1001001.0,DBCECADBABEAEEBBACEECCECAAD,090001110990199009019009000,555,555,555,555,555,555,555,555,555,555,555,"27,1","33,7","37,5",28,37.0,65.0,30.0,19.0,55.0,10.0,"24,9","26,3","16,7",10.0,0.0,40.0,C,C,C,B,B,C,B,B,D,A,D,A,B,D,F,B,A,C,E,E,A,A,A,A,27.0,D,A,A,A,A,B,B,E,E,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11604,2018,1504,10008,10020,2,103792,1,2704302,27,2,24,F,2012,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BEECECDA,1010.0,DCAEADDECCEDABEBBEDDCBBEBDB,091000100991099009009119100,555,555,555,333,555,333,333,333,333,333,333,"23,9",15,25,0,0.0,0.0,0.0,0.0,0.0,0.0,"26,9","31,6",0,0.0,0.0,0.0,.,.,.,.,.,.,.,.,.,A,A,A,D,D,B,E,B,C,B,E,A,A,A,A,27.0,A,A,B,A,A,A,A,E,A,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11605,2018,1504,10008,10020,2,103792,1,2704302,27,2,27,M,2009,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,EAEBEECE,1011001.0,CCADDCEBCDCEECEEBADECABCBEA,191010010990199109019019100,555,555,555,555,555,555,555,555,555,555,555,"45,3","44,6",50,"36,5",39.0,75.0,30.0,34.0,70.0,25.0,"45,5","47,4",35,35.0,40.0,30.0,C,C,B,C,C,C,B,D,D,A,D,A,B,B,B,C,C,D,E,E,A,A,A,A,27.0,D,A,B,A,B,B,B,E,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,2.0,1.0,4.0,4.0,3.0,4.0,6.0,5.0,5.0,1.0,1.0,6.0,4.0,4.0,4.0,6.0,6.0,1.0,6.0,5.0,5.0,3.0,3.0,1.0,5.0,3.0
11606,2018,1504,10008,10020,2,103792,1,2704302,27,2,21,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,AACCDDDD,1100010.0,CADADCBBABADEBABDBBDEABCBAE,190110010991199009009019101,555,555,555,555,555,555,555,555,555,555,555,46,"45,1","37,5","56,5",72.0,80.0,70.0,41.0,65.0,35.0,"46,3","47,4",40,30.0,50.0,40.0,E,E,A,D,D,D,B,D,B,A,D,A,B,F,A,A,B,B,A,B,A,A,A,A,27.0,B,A,B,C,A,E,C,E,E,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,,3.0,6.0,1.0,1.0,3.0,1.0,5.0,,6.0,6.0,6.0,6.0,1.0,,5.0,,5.0,,,1.0,6.0,,,,6.0,6.0,,6.0
11607,2018,1504,10008,10020,2,103792,1,2704302,27,2,23,F,2013,2016.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,AAECCDBD,1000000.0,BCCADABCCBADEEDECBDAEBECABD,090111000991199119009109000,555,555,555,555,555,555,333,555,333,333,555,"31,5","12,7","12,5",13,0.0,0.0,0.0,26.0,50.0,20.0,"37,8","42,1","13,3",0.0,0.0,40.0,D,D,B,B,B,B,B,B,B,A,A,A,E,B,A,A,B,C,A,B,A,A,A,A,27.0,B,A,B,C,A,B,B,E,B,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11609,2018,1504,10008,10020,2,103792,1,2704302,27,2,39,M,1997,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BACCBBBE,1100101.0,*CBADBBBBBCAEBAEDCADCADDBAB,090110010990199109109009100,555,555,555,555,555,555,555,555,555,333,555,"35,3","46,6",50,"41,5",31.0,75.0,20.0,52.0,60.0,50.0,"31,5","36,8","1,7",0.0,0.0,5.0,C,C,B,A,A,B,E,E,D,B,D,A,D,F,C,E,D,F,E,B,A,A,A,A,27.0,B,B,B,C,A,B,B,E,A,B,4.0,,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,,4.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
11610,2018,1504,10008,10020,2,103792,1,2704302,27,2,28,M,2008,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BAACDBEE,1000101.0,AAAADCBCCBDADBBEAADDECECBBC,091110000990099109009009100,555,555,555,555,555,555,555,555,555,333,555,28,"36,7","37,5","35,5",28.0,60.0,20.0,43.0,55.0,40.0,"25,1","26,3","18,3",40.0,0.0,15.0,C,D,B,B,D,C,B,C,C,B,A,A,A,D,C,C,A,B,A,F,A,A,A,A,27.0,E,D,A,K,B,E,D,E,H,,6.0,,6.0,5.0,6.0,3.0,5.0,6.0,6.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,,,5.0,4.0,5.0,3.0,4.0,3.0,4.0,1.0,1.0,6.0,5.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,6.0,5.0
11611,2018,1504,10008,10020,2,103792,1,2704302,27,2,26,F,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,DDCBBBDD,110110.0,BDACDABBBBBCCBBEDDACADEEBDC,091011010990099109109009100,555,555,555,555,555,555,555,336,336,333,555,"33,2","36,8",50,17,34.0,50.0,30.0,0.0,0.0,0.0,32,"36,8",5,0.0,0.0,15.0,E,A,C,B,B,A,B,D,D,B,B,A,D,A,C,C,A,B,A,E,A,A,A,A,27.0,D,D,G,K,B,D,C,E,H,,4.0,3.0,3.0,3.0,3.0,2.0,5.0,6.0,5.0,5.0,2.0,1.0,3.0,1.0,4.0,3.0,,,6.0,,3.0,4.0,4.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,4.0,6.0,6.0,4.0,3.0
11612,2018,1504,10008,10020,2,103792,1,2704302,27,2,31,M,2006,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,BBADEDAE,1001.0,BCDBDACBCBECDBBECCADABCCBAB,090011010990099119109109100,555,555,555,555,555,555,555,555,555,555,333,"36,6","31,6",25,"41,5",43.0,55.0,40.0,40.0,60.0,35.0,"38,3","42,1","16,7",15.0,35.0,0.0,C,D,D,D,D,D,B,D,D,B,D,A,A,D,C,F,B,F,E,E,A,A,A,A,27.0,A,A,C,B,A,C,D,E,H,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
11613,2018,1504,10008,10020,2,103792,1,2704302,27,2,29,M,2013,2014.0,4.0,0,0,8,0,0,0,27,0,8,0,CACBEBDE,CACBEBDE,CCAADADBECCDEDBECDAEBBBDBCE,CXAADADBEXXDEXXECXAEXBBXBCE,CAACDBCE,11000101.0,CABBDBDBCBEDEBAECEBBCBBCBBC,190010110991199119009119100,555,555,555,333,555,555,333,333,555,333,555,47,30,50,0,0.0,0.0,0.0,0.0,0.0,0.0,"52,7","57,9","23,3",30.0,0.0,40.0,.,.,.,.,.,.,.,.,.,B,D,A,D,E,C,C,A,F,E,E,A,A,A,C,27.0,A,A,B,C,A,C,C,E,E,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,2.0,2.0,5.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,4.0,4.0,6.0,6.0,4.0,5.0,1.0,6.0,6.0,2.0,6.0,6.0,4.0,6.0
