,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
384376,2015,298,10005,10028,22,97982,0,4113700,41,4,31,M,2002,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,BCAADDCE,1101111.0,ABDDBCECBACEEDEEDDCDDCDCBEA,101010199111010109199901108,555,555,555,555,555,555,555,555,555,555,555,56.9,66.6,75.0,54.0,63.0,75.0,60.0,45.0,65.0,40.0,53.7,60.0,18.3,35.0,0.0,20.0,E,E,A,D,C,D,C,B,D,B,C,A,A,B,C,B,A,F,E,C,A,A,A,A,27.0,A,A,A,G,A,B,B,E,H,F,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
384377,2015,298,10005,10028,22,97982,0,4113700,41,4,32,M,2004,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,BBEBDDCC,11110.0,ADAADCDCADCCDDDCDBBDECCCDCA,100100099010110009099901008,555,555,555,333,555,333,333,333,333,333,333,26.6,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,30.0,0.0,0.0,0.0,0.0,D,C,C,C,D,D,A,A,B,B,C,A,A,B,C,F,E,E,D,B,A,A,A,A,27.0,A,A,C,A,A,B,C,E,E,I,4.0,4.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
384378,2015,298,10005,10028,22,97982,0,4113700,41,4,23,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,DDEBDBCD,11010.0,DDDBDABABCCDDAEBBBDAEDCBCBD,001000099010100009099900008,555,555,555,555,555,555,555,555,555,333,333,21.5,47.7,37.5,63.0,66.0,90.0,60.0,60.0,60.0,60.0,12.8,15.0,0.0,0.0,0.0,0.0,C,C,C,C,C,D,D,B,B,A,A,A,D,D,B,B,B,D,E,B,A,A,A,A,27.0,B,A,A,C,A,C,B,E,A,F,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,5.0
384385,2015,298,10005,10028,22,97982,0,4113700,41,4,36,F,2012,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ADCABDCE,10000111.0,BBBCCCADEAEDDDCEDDCDABCDDBE,000000099100110109199900008,555,555,555,555,555,333,555,555,333,333,333,29.8,55.4,50.0,63.5,48.0,80.0,40.0,79.0,75.0,80.0,21.3,25.0,0.0,0.0,0.0,0.0,C,C,A,D,D,D,D,B,B,A,C,A,D,D,B,D,E,C,A,B,A,A,A,A,27.0,B,A,A,A,A,E,B,E,C,I,5.0,4.0,5.0,6.0,5.0,5.0,5.0,7.0,6.0,6.0,5.0,5.0,5.0,2.0,1.0,6.0,1.0,7.0,1.0,1.0,4.0,3.0,5.0,6.0,3.0,2.0,7.0,5.0,5.0,1.0,6.0,5.0,1.0,6.0,5.0,7.0,7.0,2.0,2.0,1.0,7.0,5.0
384386,2015,298,10005,10028,22,97982,0,4113700,41,4,35,F,1999,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,DAADDDBA,101100.0,ACCDEBEDCADACBCE*EABBAAEABB,100000199100000109099900008,555,555,555,555,555,555,555,555,555,333,333,24.8,48.3,37.5,64.5,54.0,30.0,60.0,75.0,55.0,80.0,17.0,20.0,0.0,0.0,0.0,0.0,C,B,C,B,B,B,B,C,D,B,A,A,A,A,C,D,C,E,E,B,A,A,A,A,27.0,E,A,C,E,A,B,B,E,H,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,1.0,1.0,6.0,7.0,6.0,3.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0
384387,2015,298,10005,10028,22,97982,0,4113700,41,4,45,M,1988,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ACADEBCE,11100011.0,AEDDBEEABADEDDCEADCDECCBBAC,111011199101110109199900118,555,555,555,555,555,555,555,555,555,333,333,60.7,61.3,62.5,59.5,74.0,50.0,80.0,45.0,65.0,40.0,60.5,70.0,6.7,20.0,0.0,0.0,D,D,B,D,D,C,D,C,B,B,C,A,D,D,C,E,E,C,E,B,A,A,A,C,27.0,B,A,B,C,A,A,B,E,C,I,2.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0
384388,2015,298,10005,10028,22,97982,0,4113700,41,4,35,F,1997,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,EECADBDE,1001.0,CABCBCADBAEEBADCABEBABDCCCD,000010099101000009099901008,555,555,555,555,555,555,555,555,555,333,333,22.3,38.2,25.0,58.0,68.0,60.0,70.0,48.0,80.0,40.0,17.0,20.0,0.0,0.0,0.0,0.0,C,D,B,B,B,C,D,B,C,B,A,A,E,D,C,D,B,F,D,B,A,A,A,A,27.0,B,A,C,E,A,B,B,E,B,I,4.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,3.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,5.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,4.0,5.0,5.0,5.0,1.0,3.0
384389,2015,298,10005,10028,22,97982,0,4113700,41,4,41,F,1994,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,CDAEEEBB,100000.0,CDCCDBCABDCCADCCADBACDCDBED,000000099010010009099900108,555,555,555,333,555,333,333,333,333,333,333,11.5,7.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,15.0,0.0,0.0,0.0,0.0,D,B,D,D,D,D,B,B,D,B,C,A,A,A,C,B,B,C,E,B,A,A,A,A,27.0,A,C,F,C,B,A,A,E,C,E,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,7.0,7.0,4.0
384390,2015,298,10005,10028,22,97982,0,4113700,41,4,38,M,1997,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,AABDDBEE,10001001.0,AEBBEBBABA*CCDAAADEDAAACABA,110000099100010009099901008,555,555,555,555,555,555,555,555,555,333,333,28.8,51.1,37.5,71.5,78.0,70.0,80.0,65.0,85.0,60.0,21.3,25.0,0.0,0.0,0.0,0.0,B,C,C,A,B,C,E,D,B,B,C,A,C,C,C,C,C,E,E,B,A,A,A,A,27.0,E,B,G,K,B,C,B,E,E,I,6.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,5.0,5.0,7.0,7.0,2.0,4.0,2.0,2.0,6.0,1.0,4.0,3.0,2.0,4.0,8.0,2.0,3.0,7.0,5.0
384391,2015,298,10005,10028,22,97982,0,4113700,41,4,21,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,CDEDDEDE,1001.0,BDEAACCEABCBDAECBDCBBADBDCE,000100099010100009199900008,555,555,555,555,555,333,555,555,333,333,333,20.3,30.2,25.0,38.0,15.0,75.0,0.0,61.0,65.0,60.0,17.0,20.0,0.0,0.0,0.0,0.0,D,C,A,B,B,C,B,D,B,B,C,A,D,F,C,D,A,E,E,B,A,A,A,A,27.0,B,A,B,C,A,E,C,E,B,E,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,6.0,6.0,1.0,1.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
384397,2015,298,10005,10028,22,97982,0,4113700,41,4,41,M,2012,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ACBDEDBE,11000101.0,AEEEDCCDBACBADBCBADECEDCCCA,110000099110011009099901008,555,555,555,555,555,333,555,333,333,333,333,32.4,40.0,50.0,25.0,50.0,50.0,50.0,0.0,0.0,0.0,29.8,35.0,0.0,0.0,0.0,0.0,E,D,D,D,D,C,D,B,E,B,C,A,D,C,C,F,D,E,E,B,A,A,A,A,27.0,A,B,F,G,A,A,B,E,H,B,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,8.0,5.0,5.0,5.0,6.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0
384398,2015,298,10005,10028,22,97982,0,4113700,41,4,30,F,2002,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,AECBEDCE,10010111.0,ECCBDECAAADBABBEDAEEECBAACA,000001099100001109099900008,555,555,555,333,555,555,333,333,555,555,555,24.8,37.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,20.0,23.3,0.0,0.0,70.0,C,C,C,A,A,C,E,D,D,A,A,A,D,C,B,G,B,B,A,B,A,A,A,A,27.0,A,A,A,H,A,C,C,E,A,E,5.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,6.0,5.0,2.0,2.0,3.0,7.0,4.0,2.0,5.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,1.0,5.0,5.0,5.0,2.0,4.0
384399,2015,298,10005,10028,22,97982,0,4113700,41,4,28,F,2005,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,A,A,A,D,D,B,F,B,D,E,B,A,A,A,A,27.0,E,A,F,C,A,B,B,E,A,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,1.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,6.0
384400,2015,298,10005,10028,22,97982,0,4113700,41,4,32,F,2005,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,AADBBDEE,10010101.0,ACDACCCCCAEEDBCEADDBCAACADA,101100099101100109099901008,555,555,555,333,555,333,333,333,333,333,333,33.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,0.0,0.0,0.0,0.0,C,B,B,A,C,D,D,A,C,B,C,A,A,B,C,B,A,D,D,B,A,A,A,A,27.0,A,A,F,K,B,B,B,E,C,B,6.0,6.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0
384401,2015,298,10005,10028,22,97982,0,4113700,41,4,36,M,1997,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,BCADDDBD,1101100.0,ADDBABCBBAEEDECCDDBBADCDDCD,101000099101100009099900008,555,555,555,555,555,555,555,555,555,555,555,30.9,55.2,50.0,63.0,67.0,55.0,70.0,59.0,55.0,60.0,22.8,25.0,10.0,30.0,0.0,0.0,C,C,C,C,A,C,B,C,C,B,C,A,D,D,C,C,D,C,E,B,A,A,A,A,27.0,B,A,B,G,A,C,B,E,A,B,6.0,6.0,3.0,6.0,6.0,4.0,4.0,6.0,6.0,5.0,3.0,5.0,6.0,6.0,6.0,5.0,3.0,4.0,3.0,6.0,5.0,6.0,5.0,6.0,6.0,1.0,1.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0
384402,2015,298,10005,10028,22,97982,0,4113700,41,4,57,M,1983,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ACBECAEE,11000001.0,DADDCACABCEEDACECEEADCBEBAA,001000099001100119099900118,555,555,555,555,555,555,555,555,555,555,555,35.5,43.7,37.5,53.0,63.0,75.0,60.0,43.0,55.0,40.0,32.8,35.0,20.0,35.0,0.0,25.0,C,C,C,B,B,C,A,C,C,B,A,A,B,B,C,C,C,F,E,B,A,A,A,A,27.0,A,B,G,G,A,C,C,E,C,E,5.0,5.0,5.0,6.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
384403,2015,298,10005,10028,22,97982,0,4113700,41,4,33,F,2002,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ACCADDDD,11001100.0,CDECCCDBBAEBDAECCCCDDCCABBD,000000099100100019199900108,555,555,555,555,555,555,555,333,555,555,555,27.0,42.8,50.0,32.0,64.0,40.0,70.0,0.0,0.0,0.0,21.7,25.0,3.3,10.0,0.0,0.0,C,C,C,B,C,B,E,C,C,B,A,A,B,B,C,E,A,F,E,J,A,A,A,A,27.0,A,A,A,B,B,B,B,E,E,B,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
384404,2015,298,10005,10028,22,97982,0,4113700,41,4,34,F,1999,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,BDCDECBE,1.0,DBCCCDCCCDDCCCEEDCEECBBABBB,000000099000000109099900108,555,555,555,333,555,333,333,333,333,333,333,8.3,7.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,10.0,0.0,0.0,0.0,0.0,C,C,C,C,C,C,B,A,B,A,A,A,B,B,C,D,B,B,A,B,A,A,A,A,27.0,A,A,A,C,A,C,B,E,H,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
384405,2015,298,10005,10028,22,97982,0,4113700,41,4,45,M,2000,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ADCEEDBE,10000101.0,ECCBDEEEABCDEDCECCDBEADAACD,000001199010010119099900008,555,555,555,555,555,333,555,555,333,333,333,30.8,46.7,37.5,60.5,62.0,70.0,60.0,59.0,55.0,60.0,25.5,30.0,0.0,0.0,0.0,0.0,D,C,C,A,A,C,E,A,E,B,C,A,B,B,C,G,B,D,E,B,A,A,A,A,27.0,A,B,D,A,B,B,C,E,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
384406,2015,298,10005,10028,22,97982,0,4113700,41,4,29,M,2012,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ACABDBCE,11111011.0,CEDDBDEAEBCEDDEECDCABBDCCAD,011010199011110119199901018,555,555,555,555,555,555,555,555,555,555,555,64.8,77.7,87.5,63.0,65.0,85.0,60.0,61.0,65.0,60.0,60.5,65.0,35.0,20.0,40.0,45.0,D,D,D,B,B,D,B,C,D,B,C,A,F,D,C,C,A,D,E,H,A,F,A,C,27.0,A,A,B,B,A,B,B,E,E,B,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0
384407,2015,298,10005,10028,22,97982,0,4113700,41,4,23,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,AAADDDEE,10101101.0,ABDDDBBBAAEEEABEECBCBCECABC,101000099101001109099911008,555,555,555,555,555,555,555,555,555,555,555,43.5,62.9,62.5,63.5,67.0,55.0,70.0,60.0,60.0,60.0,37.0,40.0,20.0,60.0,0.0,0.0,C,C,A,B,B,D,B,B,C,A,C,A,C,C,B,B,A,E,E,B,A,A,A,A,27.0,B,A,B,C,A,B,B,E,B,B,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
384409,2015,298,10005,10028,22,97982,0,4113700,41,4,50,F,1985,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ACABDDDE,11111101.0,BEAADEBEBAEEDCCECABABCCADBD,010101099101100119099900008,555,555,555,555,555,333,555,555,333,333,333,45.6,80.5,87.5,70.0,79.0,75.0,80.0,61.0,65.0,60.0,34.0,40.0,0.0,0.0,0.0,0.0,C,C,C,B,B,C,.,B,C,C,E,A,B,B,C,D,C,F,E,B,A,A,A,A,27.0,D,B,A,G,A,C,B,E,C,B,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,6.0,7.0,7.0,7.0,8.0,4.0,3.0,5.0,5.0,5.0,8.0,8.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,8.0,6.0
384410,2015,298,10005,10028,22,97982,0,4113700,41,4,51,M,1983,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,BEAEEDBD,100100.0,EEEDDCDBBACEDDCCDDEACADEBAA,010000099111110009099900118,555,555,555,555,555,555,555,555,555,555,555,35.7,39.2,25.0,60.5,62.0,70.0,60.0,59.0,55.0,60.0,34.5,40.0,3.3,10.0,0.0,0.0,.,.,.,.,.,.,.,.,.,B,C,A,A,B,C,B,E,E,E,B,A,A,A,A,27.0,B,B,F,G,A,B,B,E,C,B,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
384412,2015,298,10005,10028,22,97982,0,4113700,41,4,22,F,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,BDAADBCE,101011.0,ADBEAECACADEDBBEBBAACCDCBCC,100001099101101109099901108,555,555,555,555,555,555,555,555,555,555,555,42.9,56.6,50.0,66.5,71.0,75.0,70.0,62.0,70.0,60.0,38.3,45.0,0.0,0.0,0.0,0.0,C,C,C,B,C,D,B,D,C,A,C,A,B,D,B,C,B,E,E,B,A,A,A,A,27.0,A,A,B,A,A,B,B,E,A,B,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0
384413,2015,298,10005,10028,22,97982,0,4113700,41,4,52,F,1982,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,AABBACBA,10010000.0,AABBBEACBBDBDACCACCECCDCCBC,100011099000100009199901008,555,555,555,555,555,555,555,555,555,555,555,27.2,30.0,25.0,37.5,31.0,35.0,30.0,44.0,60.0,40.0,26.3,30.0,5.0,15.0,0.0,0.0,D,D,B,B,B,D,D,B,C,B,A,A,E,B,C,B,A,F,D,K,A,A,A,A,27.0,A,A,F,K,A,B,C,E,B,C,7.0,8.0,7.0,8.0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0
