,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
338274,2015,1837,10005,10022,22,91023,1,3171303,31,3,26,M,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,1,6,0,ACABDDCE,ACABDDCE,AEDABEEBCACEDDBECCCCDAECBAZ,AEDABEEXXACEDDBECXCXXXECBAZ,ADEAEDED,10000100.0,ADDDDDEDDAEEDDBECCECCAECAEE,101000199101111119099911008,555,555,555,555,555,555,555,555,555,555,555,49.9,39.0,25.0,60.0,59.0,55.0,60.0,61.0,65.0,60.0,53.5,60.0,16.7,30.0,20.0,0.0,E,C,B,D,E,B,B,D,D,A,A,A,C,D,A,A,A,F,E,B,A,A,A,B,31.0,A,A,G,A,B,A,B,E,A,B,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,1.0,1.0,6.0,6.0,1.0,6.0,6.0,6.0,2.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,1.0
294269,2015,1907,10005,10022,86,79636,1,4105805,41,4,23,F,2009,2014,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,ACABDDCE,ACABDDCE,BAZDDDECDACBZCBDDBAEABEEBDE,BAZXDDECDACXZCBDDBXEABXEBDE,AACBADBE,10010101.0,EABCDBBADECCDAADADDEBCCEBDE,018910001019800100910091111,555,555,555,555,555,555,555,555,555,555,555,47.8,57.8,50.0,69.5,78.0,70.0,80.0,61.0,65.0,60.0,44.5,47.6,26.7,10.0,0.0,70.0,C,C,C,B,B,A,B,D,C,A,C,A,B,B,B,D,C,E,A,H,A,A,A,C,41.0,A,A,B,A,B,B,B,E,A,C,6.0,6.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
352416,2015,3034,10005,10022,18,95745,1,2927408,29,2,23,F,2008,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,5,0,ACABDDCE,ACABDDCE,DDAACDEBDCEAABDECCCDADEBZCE,XDAXCXEBXCEAABDXCCCDADEBZCE,ADADBDCE,10100111.0,CDBAACBEDCCDBDDACEBCACEAECE,910909009100001910001010811,555,555,555,555,555,555,555,555,555,555,555,43.6,65.1,62.5,69.0,75.0,55.0,80.0,63.0,75.0,60.0,36.4,38.1,26.7,35.0,10.0,35.0,C,C,C,B,B,C,E,D,C,A,C,A,C,E,B,D,E,C,C,E,A,A,A,A,29.0,A,A,B,A,A,D,C,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
516428,2015,1445,10008,10020,1,1146824,1,3548807,35,3,51,F,1984,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,ACAADDCD,11101110.0,AEADCDAEDBEEDBAEAEEECCCDEEA,101010101091001091100011011,555,555,555,555,555,555,555,555,555,555,555,57.3,70.4,75.0,63.5,82.0,90.0,80.0,45.0,65.0,40.0,52.9,52.0,58.3,60.0,45.0,70.0,C,C,C,B,B,C,B,D,D,B,A,A,B,C,C,E,F,E,E,H,A,A,A,A,35.0,A,A,F,G,A,B,B,A,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
272201,2015,1610,10008,10022,2,68911,1,2211001,22,2,47,M,1986,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,DCCDDDCE,1001111.0,DABBBEEAEDBECBBEDEEADAEBEAD,011001009910011018910000101,555,555,555,555,555,555,555,555,555,555,555,48.4,59.9,62.5,56.0,70.0,70.0,70.0,42.0,50.0,40.0,44.5,43.5,50.0,20.0,55.0,75.0,C,C,C,B,B,C,E,C,D,C,C,A,D,D,C,D,E,D,E,B,A,A,A,A,22.0,A,B,F,B,B,B,B,E,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
296636,2015,2301,10008,10022,101,80246,1,4106902,41,4,47,F,1988,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,EBEBEACABCDAECBCEBDADADABCC,EBEBEACXBCDAECBCEBDADADABXC,CDAAEDDE,100101.0,....CBCB.CAAECBBCBEDBBCEBCC,000000190101111001000000191,555,555,555,555,555,555,555,555,555,555,555,45.4,48.3,37.5,64.5,66.0,90.0,60.0,63.0,75.0,60.0,44.4,36.0,91.7,75.0,100.0,100.0,D,D,A,D,D,D,B,D,D,B,A,A,B,B,C,E,C,B,A,B,A,A,A,A,41.0,A,C,E,F,A,E,C,E,E,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
144967,2015,1434,10008,10022,1,20747,1,3522604,35,3,31,M,2002,2011,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369299,2015,298,10005,10028,1,97980,0,4113700,41,4,59,F,1974,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,BCADDDCE,1101111.0,EAACAECEEBDEBAABADBCDBAECEA,001000000091001190011000011,555,555,555,555,555,555,555,555,555,555,555,42.6,69.2,75.0,60.5,58.0,90.0,50.0,63.0,75.0,60.0,33.7,32.0,43.3,60.0,35.0,35.0,D,D,C,B,B,B,A,D,D,B,A,A,B,B,C,D,F,E,B,B,A,A,A,A,41.0,A,B,A,A,A,D,E,E,H,I,6.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,5.0,4.0,5.0,7.0,5.0,1.0,1.0,5.0,5.0,2.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0
183430,2015,1545,10008,10022,1,37826,1,3507001,35,3,30,F,2004,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147295,2015,441,10008,10028,2,21027,1,4204806,42,4,25,M,2007,2010,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ADBBDBCB,10011010.0,EAACBDAECABDCEBADEDACDAACBD,010000019910001018910001001,555,555,555,555,555,555,555,555,555,555,555,39.1,55.4,50.0,63.5,80.0,80.0,80.0,47.0,75.0,40.0,33.6,34.8,26.7,20.0,20.0,40.0,C,C,C,C,C,C,C,C,C,A,A,A,C,C,B,D,D,B,A,G,A,F,A,A,42.0,A,A,A,B,B,E,B,E,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,4.0,6.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
358183,2015,5593,10008,10022,1,96317,1,3519071,35,3,24,F,2008,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,DDABDDCE,111111.0,AEADBDAADACDADAEBCACDEBDADA,101000101190011090011001001,555,555,555,555,555,555,555,555,555,555,555,53.0,80.2,75.0,88.0,97.0,85.0,100.0,79.0,75.0,80.0,43.9,44.0,43.3,30.0,65.0,35.0,D,D,C,A,A,B,B,D,C,A,C,A,E,E,B,F,D,C,D,H,A,A,F,D,35.0,B,A,B,C,A,C,B,A,B,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
431109,2015,671,10005,10028,86,107014,0,5002704,50,5,31,M,2010,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,ACABDDCE,ACABDDCE,BAZDDDECDACBZCBDDBAEABEEBDE,BAZXDDECDACXZCBDDBXEABXEBDE,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214698,2015,1609,10005,10022,2,50387,1,2202901,22,2,23,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,ABBDDDDE,10001101.0,AEACCCEBABDDCDDEEEDDCAEDCBD,100000009900000008900000001,555,555,555,555,555,555,555,555,555,555,555,23.8,59.6,50.0,74.0,90.0,50.0,100.0,58.0,50.0,60.0,11.9,8.7,30.0,0.0,45.0,45.0,C,C,A,D,C,D,B,B,D,A,C,A,D,D,B,F,C,C,E,D,A,A,A,C,22.0,A,A,B,H,B,E,C,E,A,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
367113,2015,521,10005,10028,1,97881,1,3530607,35,3,21,F,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,CDADDDED,101100.0,CEADBCABECADCBCAADBBBDECBEB,001000100090100090000100110,555,555,555,555,555,555,555,555,555,555,555,30.0,46.9,37.5,61.0,61.0,65.0,60.0,61.0,65.0,60.0,24.4,24.0,26.7,10.0,0.0,70.0,C,C,B,A,A,B,E,E,D,A,A,A,D,D,A,B,B,D,D,B,A,A,A,A,35.0,A,A,B,A,A,E,E,E,B,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
526568,2015,376,10005,10020,29,1166805,1,3550308,35,3,46,F,1992,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,5,0,ACABDDCE,ACABDDCE,DEAABDDEAEBCZDCEACCEBCAECZA,DEAABDDEAEXCZDXEACCEXXAECZX,BCABDDAE,1111101.0,DBDAADDEADACADEAAECCACAEDDE,100101111091819010109911089,555,555,555,555,555,555,555,555,555,555,555,57.2,63.6,75.0,46.5,66.0,50.0,70.0,27.0,55.0,20.0,55.0,60.0,26.7,50.0,0.0,30.0,C,D,B,B,B,B,C,C,C,B,C,A,B,A,C,D,E,F,E,B,A,F,A,A,35.0,E,D,D,F,B,C,C,A,C,C,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,8.0,5.0,5.0,5.0,8.0,5.0,4.0,3.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0
293916,2015,279,10008,10022,803,79490,1,3304557,33,3,26,F,2007,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,1,0,ACABDDCE,ACABDDCE,CBDDACBECDDBBECBADCECBCACDA,CBDDAXBECDDBBECBADCECBCACDA,ADADDDDD,10101100.0,CDDDAAAECCBDAECDDDAECBCECAB,101119011000011001011110100,555,555,555,555,555,555,555,555,555,555,555,51.0,54.0,50.0,60.0,53.0,65.0,50.0,67.0,95.0,60.0,50.0,53.8,28.3,45.0,0.0,40.0,C,C,C,A,B,B,E,D,C,A,A,A,D,D,B,E,D,C,A,B,A,A,A,A,33.0,B,B,A,A,A,D,B,E,H,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
503760,2015,1175,10008,10022,87,1114158,1,4314902,43,4,32,F,2006,2015,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,ACABDDCE,ACABDDCE,CDDBCEEDBDCBADDBABDBEBECEAA,CDDBXEEDXDCXADDBABDBEXECEAA,BCDCEDBE,1000101.0,DDBECCDEADCBDBDCDDCDEDCDCCE,010090009119001000001900000,555,555,555,555,555,555,555,555,555,555,666,28.9,48.9,37.5,66.0,71.0,75.0,70.0,61.0,65.0,60.0,22.2,21.7,25.0,0.0,50.0,0.0,C,C,B,C,C,C,B,D,D,B,A,A,C,E,B,B,D,D,E,H,A,A,E,A,43.0,E,D,F,J,A,B,B,D,C,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
354208,2015,1720,10005,10022,2,95976,1,3106200,31,3,44,F,1984,2008,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,AEEBDEED,10011000.0,DEBBDEBDECCABECDBBADDBAEEAB,001011009901000008900100100,555,555,555,555,555,555,555,555,555,555,555,32.0,47.9,37.5,63.5,63.0,75.0,60.0,64.0,80.0,60.0,26.7,26.1,30.0,40.0,50.0,0.0,A,A,A,A,*,B,B,B,B,A,B,A,B,B,D,A,A,B,A,B,A,A,A,E,31.0,D,B,C,H,A,C,A,E,D,I,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0
124782,2015,296,10008,10028,2,18513,1,4300406,43,4,24,M,2009,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,AABDBAAE,10000001.0,BEBCBEDEBBBADBCECDDBDDEEDCD,001001119911110008900000001,555,555,555,555,555,555,555,555,555,555,555,37.2,33.4,25.0,46.0,66.0,50.0,70.0,26.0,50.0,20.0,38.5,39.1,35.0,40.0,50.0,15.0,D,D,A,A,A,A,E,D,C,A,A,A,B,C,B,C,E,D,E,E,A,A,A,A,43.0,A,B,B,C,A,D,B,E,A,C,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0
117335,2015,81,10009,10028,2,17944,1,4209102,42,4,30,M,2002,2011,2,1,0,0,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,CDADDDCE,101111.0,BCAACEDEEEBABDBEDEACDBCEDCB,000001119911001018900110000,555,555,555,555,555,555,555,555,555,555,555,45.1,58.1,62.5,51.5,45.0,65.0,40.0,58.0,50.0,60.0,40.7,39.1,50.0,60.0,80.0,10.0,C,C,C,D,C,D,B,D,D,A,A,A,D,C,D,B,E,D,E,H,A,A,A,A,41.0,A,A,B,B,B,B,C,E,C,F,4.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,3.0,2.0,1.0,2.0,6.0,3.0,6.0,6.0,5.0,1.0,1.0,5.0,4.0,2.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,1.0,1.0,4.0,5.0,5.0
515705,2015,4597,121,10022,1,1140279,1,3557105,35,3,44,F,1993,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,BCCDDDCD,1001110.0,DDAABEEBEB*EAAAABDDCBEDEBBA,011000000091001090010000101,555,555,555,555,555,555,555,555,555,555,555,38.8,56.8,50.0,67.0,75.0,55.0,80.0,59.0,55.0,60.0,32.8,28.0,60.0,80.0,65.0,35.0,C,C,B,B,C,C,B,D,D,B,A,A,E,E,C,C,C,E,E,H,A,A,A,A,35.0,B,A,A,A,A,C,B,E,A,F,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,7.0,4.0,7.0,5.0,4.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0
327413,2015,2365,10008,10022,2,89418,1,1721000,17,1,22,F,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCADDDBD,1101100.0,AABADDBEAABAEBDEDCCDBACABDB,111010019911010018901011010,555,555,555,555,555,555,555,555,555,555,555,57.6,57.8,50.0,69.5,77.0,65.0,80.0,62.0,70.0,60.0,57.5,56.5,63.3,60.0,70.0,60.0,B,C,B,B,B,B,E,D,B,A,A,A,D,D,B,E,F,D,E,E,A,A,A,A,17.0,B,A,B,J,B,B,B,E,E,F,5.0,6.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0
369226,2015,298,10005,10028,1,97980,0,4113700,41,4,43,F,2002,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,2,0,ACABDDCE,ACABDDCE,ADABCBACDAEECDABEEECDDCDBEA,ADABCBACDAXECDABXEECDDCDBEA,AEADEDBE,10100101.0,EDADBEEEEBADCEADECBADECDAEA,011000000090101090001011011,555,555,555,555,555,555,555,555,555,555,555,38.8,55.4,50.0,63.5,68.0,60.0,70.0,59.0,55.0,60.0,33.3,36.0,18.3,55.0,0.0,0.0,.,.,.,.,.,.,.,.,.,E,A,A,B,B,C,B,C,F,E,B,A,A,A,C,31.0,A,E,C,E,A,C,B,E,F,E,5.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,6.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,5.0,6.0,5.0,2.0,2.0,5.0,5.0,6.0,7.0,4.0
515634,2015,577,10002,10028,100,1140063,0,2704302,27,2,32,F,2000,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,ACABDDCE,ACABDDCE,EACDDEBCCCEDDECADDCABCBCBBC,EACDDEBXXXEDDECADDXABCBXBBC,CCADDDBE,1101101.0,EACDDEBCCEEDDECADCCABCBEBBC,111111199911111110911119111,555,555,555,555,555,555,555,555,555,555,555,89.6,69.7,62.5,80.5,82.0,90.0,80.0,79.0,75.0,80.0,96.2,95.5,100.0,100.0,100.0,100.0,C,C,C,B,B,C,B,D,D,A,A,A,C,D,A,B,E,D,E,A,A,A,A,A,27.0,B,A,B,A,A,C,E,E,F,F,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,1.0,1.0,6.0,6.0,1.0,5.0,6.0,5.0,6.0,5.0,7.0,7.0,1.0,1.0,5.0,1.0,2.0
246409,2015,15452,121,10022,2,59369,1,3107406,31,3,27,M,2010,2011,2,0,0,1,1,1,0,8,0,0,0,27,1,3,0,ACABDDCE,ACABDDCE,AABEDEDEECBADBBCDZCABBCAEDD,AABEDEDEXXBADBBCDZXABBCAEDD,BCCBDDCD,1011110.0,AABEBADCBEBAABBCCBDEBBEBCDD,111100109911011108901100011,555,555,555,555,555,555,555,555,555,555,555,61.0,64.1,62.5,66.5,54.0,70.0,50.0,79.0,75.0,80.0,60.0,60.9,55.0,60.0,45.0,60.0,C,D,B,B,B,C,B,D,D,A,B,A,C,C,B,C,A,A,A,C,A,F,A,E,31.0,A,A,B,C,A,D,C,E,C,F,6.0,6.0,4.0,4.0,6.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,5.0,6.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0
254107,2015,481,118,10028,86,65382,1,3518800,35,3,27,F,2005,2014,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,ACABDDCE,ACABDDCE,BAZDDDECDACBZCBDDBAEABEEBDE,BAZXDDECDACXZCBDDBXEABXEBDE,BCADDBCE,1101011.0,BCBCDDECDAECAEDDADBBDEECBDE,108911111109800100900090111,555,555,555,555,555,555,555,555,555,555,555,52.7,66.7,62.5,73.0,69.0,65.0,70.0,77.0,65.0,80.0,48.0,52.4,23.3,60.0,0.0,10.0,D,C,C,B,B,B,E,B,C,B,A,A,C,E,C,B,B,D,A,B,A,A,A,A,35.0,A,A,G,A,A,E,B,E,C,F,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,7.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0
